id	molecular_formula	name	inchi	inchi_key
HMDB0007924	C44H76NO8P	PC(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-17-15-13-11-9-7-2/h8,10,13-16,19-20,22-23,25,27,42H,6-7,9,11-12,17-18,21,24,26,28-41H2,1-5H3/b10-8-,15-13-,16-14-,20-19-,23-22-,27-25-/t42-/m1/s1	QXPGEDBVJUZDLW-WKOATJLPSA-N
HMDB0007929	C40H78NO7P	PC(14:1(9Z)/P-18:0)	InChI=1S/C40H78NO7P/c1-6-8-10-12-14-16-18-19-20-21-22-24-26-28-30-32-35-45-39(38-48-49(43,44)47-36-34-41(3,4)5)37-46-40(42)33-31-29-27-25-23-17-15-13-11-9-7-2/h13,15,32,35,39H,6-12,14,16-31,33-34,36-38H2,1-5H3/b15-13-,35-32-	KSNPZAABSICMCR-CQWYKKOZSA-N
HMDB0007969	C40H78NO8P	PC(16:0/16:1(9Z))	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h17,19,38H,6-16,18,20-37H2,1-5H3/b19-17-/t38-/m1/s1	QIBZFHLFHCIUOT-NPBIGWJUSA-N
HMDB0007971	C42H82NO8P	PC(16:0/18:1(11Z))	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h16,18,40H,6-15,17,19-39H2,1-5H3/b18-16-/t40-/m1/s1	AEPVLLKGEBHLEJ-KWNHIAGJSA-N
HMDB0007972	C42H82NO8P	PC(16:0/18:1(9Z))	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h20-21,40H,6-19,22-39H2,1-5H3/b21-20-/t40-/m1/s1	WTJKGGKOPKCXLL-VYOBOKEXSA-N
HMDB0007973	C42H80NO8P	PC(16:0/18:2(9Z,12Z))	InChI=1S/C42H80NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h14,16,20-21,40H,6-13,15,17-19,22-39H2,1-5H3/b16-14-,21-20-/t40-/m1/s1	JLPULHDHAOZNQI-ZTIMHPMXSA-N
HMDB0007974	C42H78NO8P	PC(16:0/18:3(6Z,9Z,12Z))	InChI=1S/C42H78NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h14,16,20-21,25,27,40H,6-13,15,17-19,22-24,26,28-39H2,1-5H3/b16-14-,21-20-,27-25-/t40-/m1/s1	CNNSEHUKQJCGTE-UPPWDXJYSA-N
HMDB0007975	C42H78NO8P	PC(16:0/18:3(9Z,12Z,15Z))	InChI=1S/C42H78NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,40H,6-7,9,11-13,15,17-19,22-39H2,1-5H3/b10-8-,16-14-,21-20-/t40-/m1/s1	JMAYDGBZRHQJAT-QWFQJEORSA-N
HMDB0007976	C42H76NO8P	PC(16:0/18:4(6Z,9Z,12Z,15Z))	InChI=1S/C42H76NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,25,27,40H,6-7,9,11-13,15,17-19,22-24,26,28-39H2,1-5H3/b10-8-,16-14-,21-20-,27-25-/t40-/m1/s1	USCDCOXUROEQQA-ZPWYYLPXSA-N
HMDB0007977	C44H88NO8P	PC(16:0/20:0)	InChI=1S/C44H88NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h42H,6-41H2,1-5H3/t42-/m1/s1	HVPURDWMANOTFO-HUESYALOSA-N
HMDB0007978	C44H86NO8P	PC(16:0/20:1(11Z))	InChI=1S/C44H86NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h20-21,42H,6-19,22-41H2,1-5H3/b21-20-/t42-/m1/s1	MZZHKIPFYPOYKP-NYJULOOZSA-N
HMDB0007979	C44H84NO8P	PC(16:0/20:2(11Z,14Z))	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h14,16,20-21,42H,6-13,15,17-19,22-41H2,1-5H3/b16-14-,21-20-/t42-/m1/s1	ZRTZULWIAWDUBY-UXSLIEDSSA-N
HMDB0007980	C44H82NO8P	PC(16:0/20:3(5Z,8Z,11Z))	InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h20-21,23,25,29,31,42H,6-19,22,24,26-28,30,32-41H2,1-5H3/b21-20-,25-23-,31-29-/t42-/m1/s1	XMZFUVYOYPLVOA-VLHUWQDUSA-N
HMDB0007981	C44H82NO8P	PC(16:0/20:3(8Z,11Z,14Z))	InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h14,16,20-21,23,25,42H,6-13,15,17-19,22,24,26-41H2,1-5H3/b16-14-,21-20-,25-23-/t42-/m1/s1	SRIGHEHXEGELQJ-YYQUKWHJSA-N
HMDB0007982	C44H80NO8P	PC(16:0/20:4(5Z,8Z,11Z,14Z))	InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h14,16,20-21,23,25,29,31,42H,6-13,15,17-19,22,24,26-28,30,32-41H2,1-5H3/b16-14-,21-20-,25-23-,31-29-/t42-/m1/s1	IIZPXYDJLKNOIY-JXPKJXOSSA-N
HMDB0007983	C44H80NO8P	PC(16:0/20:4(8Z,11Z,14Z,17Z))	InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23,25,42H,6-7,9,11-13,15,17-19,22,24,26-41H2,1-5H3/b10-8-,16-14-,21-20-,25-23-/t42-/m1/s1	JAVWFBAAZSHHAD-HCYAGMRRSA-N
HMDB0007985	C46H92NO8P	PC(16:0/22:0)	InChI=1S/C46H92NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h44H,6-43H2,1-5H3/t44-/m1/s1	GHBAFISLPNCOEP-USYZEHPZSA-N
HMDB0007988	C46H84NO8P	PC(16:0/22:4(7Z,10Z,13Z,16Z))	InChI=1S/C46H84NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h14,16,20-21,23-24,27,29,44H,6-13,15,17-19,22,25-26,28,30-43H2,1-5H3/b16-14-,21-20-,24-23-,29-27-/t44-/m1/s1	IRWRFKUTKSUFST-MDYGELLQSA-N
HMDB0007989	C46H82NO8P	PC(16:0/22:5(4Z,7Z,10Z,13Z,16Z))	InChI=1S/C46H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h14,16,20-21,23-24,27,29,33,35,44H,6-13,15,17-19,22,25-26,28,30-32,34,36-43H2,1-5H3/b16-14-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1	MWXAIAMSOXOQJK-JIXVGTEKSA-N
HMDB0007990	C46H82NO8P	PC(16:0/22:5(7Z,10Z,13Z,16Z,19Z))	InChI=1S/C46H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27,29,44H,6-7,9,11-13,15,17-19,22,25-26,28,30-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,29-27-/t44-/m1/s1	ARDJUHDXABDVFH-ZHSIBHBUSA-N
HMDB0007991	C46H80NO8P	PC(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h8,10,14,16,20-21,23-24,27,29,33,35,44H,6-7,9,11-13,15,17-19,22,25-26,28,30-32,34,36-43H2,1-5H3/b10-8-,16-14-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1	IESVDEZGAHUQJU-ZLBXKVHBSA-N
HMDB0007993	C48H94NO8P	PC(16:0/24:1(15Z))	InChI=1S/C48H94NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-48(51)57-46(45-56-58(52,53)55-43-42-49(3,4)5)44-54-47(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h20-21,46H,6-19,22-45H2,1-5H3/b21-20-/t46-/m1/s1	XUCOLWONUSFHRC-QFQSVWFISA-N
HMDB0007994	C40H80NO7P	PC(16:0/P-16:0)	InChI=1S/C40H80NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-35-45-39(38-48-49(43,44)47-36-34-41(3,4)5)37-46-40(42)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h32,35,39H,6-31,33-34,36-38H2,1-5H3/b35-32-	KEVGQWGZKKFGDC-JCUPVDEDSA-N
HMDB0007996	C42H82NO7P	PC(16:0/P-18:1(11Z))	InChI=1S/C42H82NO7P/c1-6-8-10-12-14-16-18-20-21-22-24-26-28-30-32-34-37-47-41(40-50-51(45,46)49-38-36-43(3,4)5)39-48-42(44)35-33-31-29-27-25-23-19-17-15-13-11-9-7-2/h16,18,34,37,41H,6-15,17,19-33,35-36,38-40H2,1-5H3/b18-16-,37-34-	MPQGNHKVOVYEEN-RTVLTNFHSA-N
HMDB0007997	C42H82NO7P	PC(16:0/P-18:1(9Z))	InChI=1S/C42H82NO7P/c1-6-8-10-12-14-16-18-20-21-22-24-26-28-30-32-34-37-47-41(40-50-51(45,46)49-38-36-43(3,4)5)39-48-42(44)35-33-31-29-27-25-23-19-17-15-13-11-9-7-2/h20-21,34,37,41H,6-19,22-33,35-36,38-40H2,1-5H3/b21-20-,37-34-	UQCSRPHVLJIYTA-ADJITVTDSA-N
HMDB0007999	C38H72NO8P	PC(16:1(9Z)/14:1(9Z))	InChI=1S/C38H72NO8P/c1-6-8-10-12-14-16-18-19-21-22-24-26-28-30-37(40)44-34-36(35-46-48(42,43)45-33-32-39(3,4)5)47-38(41)31-29-27-25-23-20-17-15-13-11-9-7-2/h13,15-16,18,36H,6-12,14,17,19-35H2,1-5H3/b15-13-,18-16-/t36-/m1/s1	WEVWHXAKLAWWAP-KQGJYXFZSA-N
HMDB0008001	C40H78NO8P	PC(16:1(9Z)/16:0)	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h16,18,38H,6-15,17,19-37H2,1-5H3/b18-16-/t38-/m1/s1	IPMVHVDAYPUFKH-WYRBGLKBSA-N
HMDB0008002	C40H76NO8P	PC(16:1(9Z)/16:1(9Z))	InChI=1S/C40H76NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h16-19,38H,6-15,20-37H2,1-5H3/b18-16-,19-17-/t38-/m1/s1	GPWHCUUIQMGELX-VHQDNGOZSA-N
HMDB0008003	C42H82NO8P	PC(16:1(9Z)/18:0)	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h17,19,40H,6-16,18,20-39H2,1-5H3/b19-17-/t40-/m1/s1	LJUDFFWSOQEQKW-QCFYSATCSA-N
HMDB0008004	C42H80NO8P	PC(16:1(9Z)/18:1(11Z))	InChI=1S/C42H80NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h16-19,40H,6-15,20-39H2,1-5H3/b18-16-,19-17-/t40-/m1/s1	JUVGBPLHSDPAMK-JSLHZOBYSA-N
HMDB0008005	C42H80NO8P	PC(16:1(9Z)/18:1(9Z))	InChI=1S/C42H80NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h17,19-21,40H,6-16,18,22-39H2,1-5H3/b19-17-,21-20-/t40-/m1/s1	ZRCWDIULNHKQRD-RWGOWQMXSA-N
HMDB0008006	C42H78NO8P	PC(16:1(9Z)/18:2(9Z,12Z))	InChI=1S/C42H78NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h14,16-17,19-21,40H,6-13,15,18,22-39H2,1-5H3/b16-14-,19-17-,21-20-/t40-/m1/s1	QJWDAOSZZYVBJZ-KXESGEQTSA-N
HMDB0008007	C42H76NO8P	PC(16:1(9Z)/18:3(6Z,9Z,12Z))	InChI=1S/C42H76NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h14,16-17,19-21,25,27,40H,6-13,15,18,22-24,26,28-39H2,1-5H3/b16-14-,19-17-,21-20-,27-25-/t40-/m1/s1	ZZLFVAJFRYBVSN-URBNVOGLSA-N
HMDB0008008	C42H76NO8P	PC(16:1(9Z)/18:3(9Z,12Z,15Z))	InChI=1S/C42H76NO8P/c1-6-8-10-12-14-16-18-20-21-23-25-27-29-31-33-35-42(45)51-40(39-50-52(46,47)49-37-36-43(3,4)5)38-48-41(44)34-32-30-28-26-24-22-19-17-15-13-11-9-7-2/h8,10,14,16-17,19-21,40H,6-7,9,11-13,15,18,22-39H2,1-5H3/b10-8-,16-14-,19-17-,21-20-/t40-/m1/s1	MMUCLZZSNHBNFL-KBTBXKTRSA-N
HMDB0008010	C44H86NO8P	PC(16:1(9Z)/20:0)	InChI=1S/C44H86NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h17,19,42H,6-16,18,20-41H2,1-5H3/b19-17-/t42-/m1/s1	YFGYYMPGHQJKLU-HTDYWKJCSA-N
HMDB0008011	C44H84NO8P	PC(16:1(9Z)/20:1(11Z))	InChI=1S/C44H84NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h17,19-21,42H,6-16,18,22-41H2,1-5H3/b19-17-,21-20-/t42-/m1/s1	RPEHVLWFOYUNMD-NPCYKUJHSA-N
HMDB0008012	C44H82NO8P	PC(16:1(9Z)/20:2(11Z,14Z))	InChI=1S/C44H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h14,16-17,19-21,42H,6-13,15,18,22-41H2,1-5H3/b16-14-,19-17-,21-20-/t42-/m1/s1	IIGHFIDXVYEMME-ZAEMQJNLSA-N
HMDB0008013	C44H80NO8P	PC(16:1(9Z)/20:3(5Z,8Z,11Z))	InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h17,19-21,23,25,29,31,42H,6-16,18,22,24,26-28,30,32-41H2,1-5H3/b19-17-,21-20-,25-23-,31-29-/t42-/m1/s1	SKHRULFMZYNDLW-IRKGUOCTSA-N
HMDB0008014	C44H80NO8P	PC(16:1(9Z)/20:3(8Z,11Z,14Z))	InChI=1S/C44H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h14,16-17,19-21,23,25,42H,6-13,15,18,22,24,26-41H2,1-5H3/b16-14-,19-17-,21-20-,25-23-/t42-/m1/s1	SCFKGVINVZBYAF-MLQXCARSSA-N
HMDB0008017	C44H76NO8P	PC(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	InChI=1S/C44H76NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-24-19-17-15-13-11-9-7-2/h8,10,14,16-17,19-21,23,25,29,31,42H,6-7,9,11-13,15,18,22,24,26-28,30,32-41H2,1-5H3/b10-8-,16-14-,19-17-,21-20-,25-23-,31-29-/t42-/m1/s1	IITWSVMUNFGFQI-MMWBFVNXSA-N
HMDB0008020	C46H86NO8P	PC(16:1(9Z)/22:2(13Z,16Z))	InChI=1S/C46H86NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h14,16-17,19-21,44H,6-13,15,18,22-43H2,1-5H3/b16-14-,19-17-,21-20-/t44-/m1/s1	IHEXWEKEFCKFEL-UTIGHQPQSA-N
HMDB0008021	C46H82NO8P	PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))	InChI=1S/C46H82NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h14,16-17,19-21,23-24,27,29,44H,6-13,15,18,22,25-26,28,30-43H2,1-5H3/b16-14-,19-17-,21-20-,24-23-,29-27-/t44-/m1/s1	XJISBSFDFOVVHI-QIOBQPIHSA-N
HMDB0008022	C46H80NO8P	PC(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h14,16-17,19-21,23-24,27,29,33,35,44H,6-13,15,18,22,25-26,28,30-32,34,36-43H2,1-5H3/b16-14-,19-17-,21-20-,24-23-,29-27-,35-33-/t44-/m1/s1	WCODZEYPAWOVBI-UMQSOSPQSA-N
HMDB0008024	C46H80NO8P	PC(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	InChI=1S/C46H80NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-27-29-31-33-35-37-39-46(49)55-44(43-54-56(50,51)53-41-40-47(3,4)5)42-52-45(48)38-36-34-32-30-28-26-19-17-15-13-11-9-7-2/h8,10,14,16-17,19-21,23-24,27,29,44H,6-7,9,11-13,15,18,22,25-26,28,30-43H2,1-5H3/b10-8-,16-14-,19-17-,21-20-,24-23-,29-27-/t44-/m1/s1	WNHOGFDQJFYPDE-GBGUCBAQSA-N
HMDB0008025	C48H94NO8P	PC(16:1(9Z)/24:0)	InChI=1S/C48H94NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-48(51)57-46(45-56-58(52,53)55-43-42-49(3,4)5)44-54-47(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h17,19,46H,6-16,18,20-45H2,1-5H3/b19-17-/t46-/m1/s1	IFFKOYCNNLGBBE-VGURBHAXSA-N
HMDB0008026	C48H92NO8P	PC(16:1(9Z)/24:1(15Z))	InChI=1S/C48H92NO8P/c1-6-8-10-12-14-16-18-20-21-22-23-24-25-26-27-29-31-33-35-37-39-41-48(51)57-46(45-56-58(52,53)55-43-42-49(3,4)5)44-54-47(50)40-38-36-34-32-30-28-19-17-15-13-11-9-7-2/h17,19-21,46H,6-16,18,22-45H2,1-5H3/b19-17-,21-20-/t46-/m1/s1	FVYIRCQXEGIKHY-QYQAGSNQSA-N
HMDB0008027	C40H78NO7P	PC(16:1(9Z)/P-16:0)	InChI=1S/C40H78NO7P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-35-45-39(38-48-49(43,44)47-36-34-41(3,4)5)37-46-40(42)33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h17,19,32,35,39H,6-16,18,20-31,33-34,36-38H2,1-5H3/b19-17-,35-32-	KQAIGMPEJCAVJO-JVTCOHPVSA-N
HMDB0008028	C42H82NO7P	PC(16:1(9Z)/P-18:0)	InChI=1S/C42H82NO7P/c1-6-8-10-12-14-16-18-20-21-22-24-26-28-30-32-34-37-47-41(40-50-51(45,46)49-38-36-43(3,4)5)39-48-42(44)35-33-31-29-27-25-23-19-17-15-13-11-9-7-2/h17,19,34,37,41H,6-16,18,20-33,35-36,38-40H2,1-5H3/b19-17-,37-34-	IHJLXDUOYHJZQE-IOGJYWBCSA-N
HMDB0008029	C42H80NO7P	PC(16:1(9Z)/P-18:1(11Z))	InChI=1S/C42H80NO7P/c1-6-8-10-12-14-16-18-20-21-22-24-26-28-30-32-34-37-47-41(40-50-51(45,46)49-38-36-43(3,4)5)39-48-42(44)35-33-31-29-27-25-23-19-17-15-13-11-9-7-2/h16-19,34,37,41H,6-15,20-33,35-36,38-40H2,1-5H3/b18-16-,19-17-,37-34-	ZFACUKICYTXONE-IWDZABBFSA-N
HMDB0008030	C42H80NO7P	PC(16:1(9Z)/P-18:1(9Z))	InChI=1S/C42H80NO7P/c1-6-8-10-12-14-16-18-20-21-22-24-26-28-30-32-34-37-47-41(40-50-51(45,46)49-38-36-43(3,4)5)39-48-42(44)35-33-31-29-27-25-23-19-17-15-13-11-9-7-2/h17,19-21,34,37,41H,6-16,18,22-33,35-36,38-40H2,1-5H3/b19-17-,21-20-,37-34-	UMCQOQMEDBTSBS-YJTQHARMSA-N
HMDB0008031	C40H80NO8P	PC(18:0/14:0)	InChI=1S/C40H80NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h38H,6-37H2,1-5H3/t38-/m1/s1	MZWGYEJOZNRLQE-KXQOOQHDSA-N
HMDB0008032	C40H78NO8P	PC(18:0/14:1(9Z))	InChI=1S/C40H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-23-24-26-28-30-32-39(42)46-36-38(37-48-50(44,45)47-35-34-41(3,4)5)49-40(43)33-31-29-27-25-22-17-15-13-11-9-7-2/h13,15,38H,6-12,14,16-37H2,1-5H3/b15-13-/t38-/m1/s1	DHRQNMSQBJKUCK-IUXSEFJDSA-N
HMDB0008035	C42H82NO8P	PC(18:0/16:1(9Z))	InChI=1S/C42H82NO8P/c1-6-8-10-12-14-16-18-20-21-23-24-26-28-30-32-34-41(44)48-38-40(39-50-52(46,47)49-37-36-43(3,4)5)51-42(45)35-33-31-29-27-25-22-19-17-15-13-11-9-7-2/h17,19,40H,6-16,18,20-39H2,1-5H3/b19-17-/t40-/m1/s1	QRSPNOMDLRZDPG-QCFYSATCSA-N
HMDB0008036	C44H88NO8P	PC(18:0/18:0)	InChI=1S/C44H88NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h42H,6-41H2,1-5H3/t42-/m1/s1	NRJAVPSFFCBXDT-HUESYALOSA-N
HMDB0008037	C44H86NO8P	PC(18:0/18:1(11Z))	InChI=1S/C44H86NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h17,19,42H,6-16,18,20-41H2,1-5H3/b19-17-/t42-/m1/s1	AEAMHDRXCYEOCU-HTDYWKJCSA-N
HMDB0008038	C44H86NO8P	PC(18:0/18:1(9Z))	InChI=1S/C44H86NO8P/c1-6-8-10-12-14-16-18-20-22-24-26-28-30-32-34-36-43(46)50-40-42(41-52-54(48,49)51-39-38-45(3,4)5)53-44(47)37-35-33-31-29-27-25-23-21-19-17-15-13-11-9-7-2/h21,23,42H,6-20,22,24-41H2,1-5H3/b23-21-/t42-/m1/s1	ATHVAWFAEPLPPQ-VRDBWYNSSA-N
